Timestamp,Pressure (hPa),Lat,Long,
16:00:39,1012.10556,-6.780311592,39.22417285,
16:00:40,1012.115707,-6.780264641,39.22425291,
16:00:41,1012.128525,-6.780211377,39.22432801,
16:00:42,1012.14119,-6.780169217,39.22439602,
16:00:43,1012.153091,-6.780124602,39.224468,
16:00:44,1012.159348,-6.780084869,39.2245321,
16:00:45,1012.163239,-6.780049159,39.2245868,
16:00:46,1012.163773,-6.780010963,39.22464575,
16:00:47,1012.167206,-6.779968148,39.22471468,
16:00:48,1012.171021,-6.77994227,39.22477259,
16:00:49,1012.177353,-6.779902572,39.22482946,
16:00:50,1012.183914,-6.779860123,39.22489476,
16:00:51,1012.192917,-6.779815565,39.2249633,
16:00:52,1012.199936,-6.779773903,39.22502739,
16:00:53,1012.205887,-6.779739345,39.2250838,
16:00:54,1012.206955,-6.779703862,39.22514132,
16:00:55,1012.210007,-6.779672057,39.22519288,
16:00:56,1012.214203,-6.779634503,39.22525394,
16:00:57,1012.221222,-6.779595884,39.22531676,
16:00:58,1012.228699,-6.779556987,39.22538002,
16:00:59,1012.245331,-6.779516074,39.22544657,
16:01:00,1012.258224,-6.77947414,39.22551477,
16:01:01,1012.282791,-6.779420274,39.22558083,
16:01:02,1012.301559,-6.779383161,39.2256446,
16:01:03,1012.317429,-6.779347383,39.22570789,
16:01:04,1012.334213,-6.77932375,39.2257445,
16:01:05,1012.349548,-6.779309037,39.22576776,
16:01:06,1012.349548,-6.7792986,39.22579085,
16:01:07,1012.347794,-6.779289667,39.22580426,
16:01:08,1012.345123,-6.779283393,39.22580924,
16:01:09,1012.34169,-6.779275871,39.22581675,
16:01:10,1012.328415,-6.779256184,39.22583457,
16:01:11,1012.32605,-6.77921023,39.22585217,
16:01:12,1012.325974,-6.779190985,39.22590726,
16:01:13,1012.323914,-6.779152202,39.22596539,
16:01:14,1012.323914,-6.779107159,39.22576465,
16:01:15,1012.326584,-6.778923761,39.22565451,
16:01:16,1012.333908,-6.778742193,39.22569318,
16:01:17,1012.342377,-6.778676828,39.22571463,
16:01:18,1012.351456,-6.778727828,39.22608577,
16:01:19,1012.368546,-6.778654934,39.22609801,
16:01:20,1012.387085,-6.778599117,39.22610737,
16:01:21,1012.407532,-6.778775726,39.22659015,
16:01:22,1012.426529,-6.778727609,39.22666966,
16:01:23,1012.444,-6.778681544,39.2267453,
16:01:24,1012.456131,-6.778638668,39.2268157,
16:01:25,1012.466888,-6.778590744,39.22689562,
16:01:26,1012.480087,-6.778540488,39.22697898,
16:01:27,1012.494659,-6.778492171,39.22705912,
16:01:28,1012.512512,-6.778443532,39.22713979,
16:01:29,1012.533798,-6.778394984,39.22722032,
16:01:30,1012.556534,-6.778344433,39.22730416,
16:01:31,1012.572327,-6.778292281,39.22739067,
16:01:32,1012.586517,-6.778263794,39.22746168,
16:01:33,1012.601624,-6.778219491,39.2275452,
16:01:34,1012.616577,-6.778183158,39.22762617,
16:01:35,1012.630463,-6.778139919,39.22771306,
16:01:36,1012.641678,-6.778092684,39.22780154,
16:01:37,1012.65007,-6.778044684,39.22788882,
16:01:38,1012.664566,-6.777983301,39.22795986,
16:01:39,1012.683868,-6.777923631,39.22804066,
16:01:40,1012.698441,-6.777872302,39.22812228,
16:01:41,1012.7211,-6.777827285,39.22819422,
16:01:42,1012.748947,-6.777786454,39.22825774,
16:01:43,1012.773132,-6.777746105,39.22832166,
16:01:44,1012.789307,-6.777710804,39.22838392,
16:01:45,1012.808914,-6.77767509,39.22843852,
16:01:46,1012.821732,-6.777655171,39.228478,
16:01:47,1012.827072,-6.777650694,39.22851111,
16:01:48,1012.827072,-6.777633309,39.22851297,
16:01:49,1012.826309,-6.777635178,39.22851026,
16:01:50,1012.82074,-6.777646427,39.22849396,
16:01:51,1012.817612,-6.777677416,39.22844904,
16:01:52,1012.815857,-6.777685526,39.22843729,
16:01:53,1012.815857,-6.777686995,39.22843516,
16:01:54,1012.816849,-6.777686995,39.22843516,
16:01:55,1012.816849,-6.777696753,39.22844863,
16:01:56,1012.816467,-6.777693538,39.22844725,
16:01:57,1012.81601,-6.777685713,39.22844663,
16:01:58,1012.815552,-6.777681349,39.22844301,
16:01:59,1012.815552,-6.777680001,39.22844352,
16:02:00,1012.815628,-6.777681842,39.22843978,
16:02:01,1012.815933,-6.777680401,39.22843588,
16:02:02,1012.817154,-6.777677691,39.22843533,
16:02:03,1012.817154,-6.77766977,39.22843791,
16:02:04,1012.816162,-6.7776663,39.22843593,
16:02:05,1012.815933,-6.777663886,39.22843881,
16:02:06,1012.816162,-6.777662044,39.22843502,
16:02:07,1012.81723,-6.777654858,39.22843674,
16:02:08,1012.818298,-6.77765457,39.22844152,
16:02:09,1012.818985,-6.777648485,39.22844141,
16:02:10,1012.819138,-6.777650858,39.22844135,
16:02:11,1012.819061,-6.77765733,39.22844477,
16:02:12,1012.819138,-6.777662693,39.22844987,
16:02:13,1012.820282,-6.777662089,39.22845481,
16:02:14,1012.820587,-6.777663434,39.228458,
16:02:15,1012.822113,-6.777663189,39.22845948,
16:02:16,1012.824097,-6.777667395,39.22846043,
16:02:17,1012.825012,-6.777674873,39.22845742,
16:02:18,1012.825394,-6.777675537,39.22845557,
16:02:19,1012.825394,-6.777677105,39.22845425,
16:02:20,1012.826538,-6.777682703,39.2284564,
16:02:21,1012.827225,-6.777688125,39.22845461,
16:02:22,1012.828827,-6.777692245,39.22845605,
16:02:23,1012.832184,-6.777692601,39.22845582,
16:02:24,1012.834167,-6.777692601,39.22845582,
16:02:25,1012.834778,-6.777692601,39.22845582,
16:02:26,1012.834167,-6.777692601,39.22845582,
16:02:27,1012.832642,-6.777682023,39.22844943,
16:02:28,1012.829208,-6.777681137,39.22845086,
16:02:29,1012.825089,-6.777682669,39.22844839,
16:02:30,1012.81868,-6.777683483,39.22844707,
16:02:31,1012.811661,-6.777695064,39.22845876,
16:02:32,1012.803497,-6.777696783,39.22845561,
16:02:33,1012.79747,-6.777696783,39.22845561,
16:02:34,1012.791214,-6.777696783,39.22845561,
16:02:35,1012.788544,-6.777692389,39.22845592,
16:02:36,1012.784958,-6.777689402,39.22846277,
16:02:37,1012.784119,-6.777686466,39.22846074,
16:02:38,1012.784119,-6.777686925,39.22845934,
16:02:39,1012.785339,-6.777688695,39.22845478,
16:02:40,1012.787094,-6.777687936,39.22845756,
16:02:41,1012.791824,-6.777687898,39.22845894,
16:02:42,1012.795639,-6.777686963,39.22845693,
16:02:43,1012.795639,-6.777685212,39.22845576,
16:02:44,1012.796936,-6.777685212,39.22845576,
16:02:45,1012.795029,-6.777688869,39.22844932,
16:02:46,1012.794647,-6.777678756,39.2284623,
16:02:47,1012.793961,-6.777671192,39.22847763,
16:02:48,1012.793961,-6.777656285,39.22850392,
16:02:49,1012.794342,-6.777618374,39.22853461,
16:02:50,1012.794342,-6.777584068,39.22858433,
16:02:51,1012.794342,-6.777551096,39.22863212,
16:02:52,1012.7948,-6.777511779,39.2286891,
16:02:53,1012.797318,-6.777474565,39.22876018,
16:02:54,1012.797775,-6.777432975,39.22883239,
16:02:55,1012.805176,-6.777387949,39.22891057,
16:02:56,1012.810364,-6.777341456,39.22898378,
16:02:57,1012.817917,-6.777293417,39.22905779,
16:02:58,1012.825623,-6.777243203,39.22913517,
16:02:59,1012.837448,-6.777199468,39.22923161,
16:03:00,1012.848892,-6.777140944,39.22931134,
16:03:01,1012.860413,-6.777072948,39.22939077,
16:03:02,1012.872086,-6.777004639,39.22947107,
16:03:03,1012.886658,-6.776934053,39.22954447,
16:03:04,1012.895737,-6.776861481,39.22961377,
16:03:05,1012.902756,-6.77678208,39.22968906,
16:03:06,1012.910156,-6.776705441,39.22975659,
16:03:07,1012.919617,-6.776625404,39.22982418,
16:03:08,1012.931213,-6.776545113,39.22989459,
16:03:09,1012.941971,-6.776467674,39.22996461,
16:03:10,1012.95784,-6.77638851,39.2300287,
16:03:11,1012.977219,-6.776306612,39.2300977,
16:03:12,1012.992935,-6.77622096,39.23016522,
16:03:13,1013.005142,-6.776140072,39.23023117,
16:03:14,1013.020935,-6.776059938,39.23029388,
16:03:15,1013.030548,-6.775976233,39.23035786,
16:03:16,1013.038864,-6.775898179,39.23041865,
16:03:17,1013.043671,-6.775823215,39.23047368,
16:03:18,1013.043671,-6.775747476,39.23052931,
16:03:19,1013.038025,-6.775683621,39.23058069,
16:03:20,1013.030548,-6.77562017,39.2306353,
16:03:21,1013.024139,-6.775550612,39.2306918,
16:03:22,1013.024139,-6.775477605,39.23075407,
16:03:23,1013.037491,-6.775403843,39.23081505,
16:03:24,1013.064728,-6.775325604,39.23087282,
16:03:25,1013.090057,-6.7752475,39.2309314,
16:03:26,1013.122711,-6.775176361,39.23098179,
16:03:27,1013.152618,-6.77510844,39.23102803,
16:03:28,1013.17749,-6.77504653,39.23106769,
16:03:29,1013.191605,-6.775001357,39.2310988,
16:03:30,1013.199234,-6.774972922,39.23112556,
16:03:31,1013.199234,-6.77495137,39.23114493,
16:03:32,1013.195877,-6.774932571,39.23116267,
16:03:33,1013.186493,-6.774908762,39.23118178,
16:03:34,1013.178177,-6.774882196,39.23120302,
16:03:35,1013.172989,-6.774845766,39.23123264,
16:03:36,1013.167038,-6.774799287,39.23127356,
16:03:37,1013.160172,-6.774755079,39.23131661,
16:03:38,1013.15567,-6.774705853,39.23136499,
16:03:39,1013.149338,-6.774642978,39.23141961,
16:03:40,1013.144302,-6.774585911,39.23148504,
16:03:41,1013.139114,-6.774535772,39.23154944,
16:03:42,1013.135986,-6.774479206,39.23162281,
16:03:43,1013.134079,-6.774423463,39.2317013,
16:03:44,1013.130646,-6.774372464,39.23178649,
16:03:45,1013.130646,-6.774326438,39.23187653,
16:03:46,1013.136749,-6.774278305,39.23197128,
16:03:47,1013.143082,-6.774246155,39.23206549,
16:03:48,1013.145523,-6.774217663,39.23215924,
16:03:49,1013.155518,-6.774190119,39.23226001,
16:03:50,1013.168182,-6.774171239,39.23236409,
16:03:51,1013.181305,-6.774155917,39.2324697,
16:03:52,1013.189163,-6.774154021,39.23257727,
16:03:53,1013.205566,-6.774136478,39.23267965,
16:03:54,1013.225784,-6.774154,39.23278805,
16:03:55,1013.248444,-6.774161268,39.23287313,
16:03:56,1013.275986,-6.774174788,39.23295978,
16:03:57,1013.311081,-6.774200327,39.23302971,
16:03:58,1013.347473,-6.774195903,39.23309115,
16:03:59,1013.375626,-6.774215624,39.23313136,
16:04:00,1013.396683,-6.774214394,39.23316302,
16:04:01,1013.400421,-6.774215193,39.23317181,
16:04:02,1013.400421,-6.774216505,39.23317694,
16:04:03,1013.394699,-6.774214331,39.23317228,
16:04:04,1013.38829,-6.774211398,39.2331793,
16:04:05,1013.386078,-6.774213599,39.23318311,
16:04:06,1013.386078,-6.774216246,39.23317565,
16:04:07,1013.386765,-6.774218519,39.23317426,
16:04:08,1013.386917,-6.774219516,39.2331697,
16:04:09,1013.386765,-6.774206947,39.23317291,
16:04:10,1013.386917,-6.774206947,39.23317291,
16:04:11,1013.388443,-6.774206947,39.23317291,
16:04:12,1013.389435,-6.774206947,39.23317291,
16:04:13,1013.391418,-6.774218867,39.2331769,
16:04:14,1013.394775,-6.774207609,39.23317811,
16:04:15,1013.397903,-6.774210992,39.23317877,
16:04:16,1013.397903,-6.774210992,39.23317877,
16:04:17,1013.396912,-6.774210992,39.23317877,
16:04:18,1013.393021,-6.774210992,39.23317877,
16:04:19,1013.389053,-6.774210992,39.23317877,
16:04:20,1013.382568,-6.774210992,39.23317877,
16:04:21,1013.379364,-6.77418237,39.23318614,
16:04:22,1013.37883,-6.774182826,39.23318777,
16:04:23,1013.378143,-6.774182826,39.23318777,
16:04:24,1013.377914,-6.774186952,39.23318776,
16:04:25,1013.377914,-6.774189152,39.23318629,
16:04:26,1013.378067,-6.774189152,39.23318629,
16:04:27,1013.378067,-6.774189152,39.23318629,
16:04:28,1013.378067,-6.774189152,39.23318629,
16:04:29,1013.37883,-6.774195412,39.23318208,
16:04:30,1013.38028,-6.774195507,39.23318066,
16:04:31,1013.380585,-6.774195919,39.23317689,
16:04:32,1013.380661,-6.774195965,39.23317657,
16:04:33,1013.380661,-6.774198057,39.23316615,
16:04:34,1013.380585,-6.774200876,39.23316352,
16:04:35,1013.380051,-6.774202771,39.23316458,
16:04:36,1013.38028,-6.774203143,39.23316312,
16:04:37,1013.38028,-6.774203143,39.23316312,
16:04:38,1013.381882,-6.774203143,39.23316312,
16:04:39,1013.382874,-6.774203143,39.23316312,
16:04:40,1013.384628,-6.774203143,39.23316312,
16:04:41,1013.389282,-6.774203143,39.23316312,
16:04:42,1013.393631,-6.774203143,39.23316312,
16:04:43,1013.396912,-6.774203143,39.23316312,
16:04:44,1013.400116,-6.774203143,39.23316312,
16:04:45,1013.401566,-6.774203143,39.23316312,
16:04:46,1013.402481,-6.774203143,39.23316312,
16:04:47,1013.401566,-6.774203143,39.23316312,
16:04:48,1013.397751,-6.774203143,39.23316312,
16:04:49,1013.395538,-6.774208445,39.23317254,
16:04:50,1013.395538,-6.774214103,39.23318051,
16:04:51,1013.398285,-6.774221282,39.2331933,
16:04:52,1013.401794,-6.774211531,39.23320892,
16:04:53,1013.408432,-6.774213439,39.2332239,
16:04:54,1013.41629,-6.774214673,39.23323359,
16:04:55,1013.41629,-6.774215587,39.23324077,
16:04:56,1013.415909,-6.774215975,39.23324382,
16:04:57,1013.412399,-6.774215657,39.23324132,
16:04:58,1013.411331,-6.774215602,39.23324089,
16:04:59,1013.407059,-6.774215508,39.23324015,
16:05:00,1013.405838,-6.774215508,39.23324015,
16:05:01,1013.405838,-6.774215508,39.23324015,
16:05:02,1013.405228,-6.774215508,39.23324015,
16:05:03,1013.404617,-6.774215508,39.23324015,
16:05:04,1013.404617,-6.774215508,39.23324015,
16:05:05,1013.403549,-6.774215508,39.23324015,
16:05:06,1013.39798,-6.774215508,39.23324015,
16:05:07,1013.392868,-6.77421667,39.23324928,
16:05:08,1013.389282,-6.774218346,39.23326244,
16:05:09,1013.38501,-6.774228069,39.23329812,
16:05:10,1013.38028,-6.774234453,39.2333367,
16:05:11,1013.38028,-6.774242296,39.23338409,
16:05:12,1013.381577,-6.77425114,39.23343752,
16:05:13,1013.381958,-6.774260865,39.23349628,
16:05:14,1013.384857,-6.774268003,39.23355387,
